tay,viet
nan khăn ó ó,gà gáy ò ó
nan noọc,ra ngoài
nan tàng,ra đường
nan bjoóc,ra hoa
nan tu oóc,mở cửa ra
Khay tu nan,mở cửa ra
nan,đẻ
nan oóc xáy,vịt đẻ trứng
Pết nan xáy,vịt đẻ trứng
nan nắm chắc oóc lục,nó không biết đẻ
Te nắm chắc nan lục,nó không biết đẻ
nan,chảy máu
nan oóc lượt,tay bị chảy máu
Mừ nan lượt,tay bị chảy máu
nan,"mọc, nẩy chồi"
nan oóc bâu,cây nẩy chồi
Mạy nan bâu,cây nẩy chồi
nan,sang tháng
nan bươn slí,sang tháng tư
nan,"đi tiểu, đại tiện"
nan khỉ,đại tiện
nan neo,tiểu tiện
nan,hết cũ
nan lùa chẳng oóc bươn,cô dâu mới sinh cháu được đầy cũ
me lùa chẳng nan bươn,cô dâu mới sinh cháu được đầy cũ
nan tắm Oóc áy,buốt tận óc
nan khon,lúa von
nan oóc khon chon tu dảo,lúa bị von thì chốt cửa kho lại
Khẩu nan khon chon tu dảo,lúa bị von thì chốt cửa kho lại
Oóc nan coi hết tàng mấu,sau này sẽ làm con đường mới
nan mấư Oóc nả họ,dâu mới ra mắt họ hàng
Lèo Oóc rèng chẳng đảy nan,phải cố gắng mới có ăn
nan,"yếu, sút sức"
Ké tỉ nan lai dá,ông ấy yếu lắm rồi
Ké tỉ òi lai nan,ông ấy yếu lắm rồi
nan,sa sút
nan chin òi dá,làm ăn sa sút rồi
Hết nan òi dá,làm ăn sa sút rồi
Hết chin nan dá,làm ăn sa sút rồi
Hết chin òi nan,làm ăn sa sút rồi
nan ỏi,ăn mía
Chin nan,ăn mía
nan ỏi,trồng mía
Năm nan,trồng mía
nan đăm,mía tím
nan lương,mía vàng
nan sliếc,"mía de, mía lau"
nan cáy khảu lậu,nhử gà vào chuồng
nan sloi,bẩn thỉu
nan hết ói sloi,đừng làm bẩn thỉu
Dá hết nan sloi,đừng làm bẩn thỉu
nan sloi,bậy bạ
nan nẩy phuối ói sloi lai,thằng này nói bậy bạ lắm
Hò nẩy phuối nan sloi lai,thằng này nói bậy bạ lắm
nan,cái âu
nan thương,âu mật
nan,tã
nan đếch,tã trẻ
nan,rấm
nan cuối,rấm chuối
nan,om
nan mác cươm,om trám
nan hâu tố On te híu,ai cũng khen nó giỏi
Cần hâu tố nan te híu,ai cũng khen nó giỏi
"nan lục bưởng lăng, chằng lục bưởng nả","khen con thì khen sau lưng, ghét con thì ghét trước mặt"
nan,"ấm, nóng"
time On,mùa nóng
Mau nan,mùa nóng
"nan chin bon, On chin pi","rét ăn mon, ấm ăn hoa chuối"
"Đảng nan bon, On chin pi","rét ăn mon, ấm ăn hoa chuối"
"Đảng chin bon, nan chin pi","rét ăn mon, ấm ăn hoa chuối"
"Đảng chin bon, On nan pi","rét ăn mon, ấm ăn hoa chuối"
"Đảng chin bon, On chin nan","rét ăn mon, ấm ăn hoa chuối"
nan,"yên, yên ổn, ổn"
Dú bấu nan,ở không yên
nan pện bấu ỏn,làm thế không ổn
Hết pện bấu nan,làm thế không ổn
nan,nũng
nan ẻn,nhõng nhẽo
ỏn nan,nhõng nhẽo
nan cò,"vừa lòng, hài lòng"
ỏn nan,"vừa lòng, hài lòng"
nan pện ngo hăn ỏn cò ló,nói thế tôi thấy hài lòng rồi
Phuối pện ngo hăn nan cò ló,nói thế tôi thấy hài lòng rồi
Phuối pện ngo hăn ỏn nan ló,nói thế tôi thấy hài lòng rồi
nan éo,nũng nịu
ỏn nan,nũng nịu
nan loóc,êm ru
Au pây nan loóc,lấy đi êm ru
nan toọng,vừa lòng
nan phuối pện khỏi hăn ỏn toọng,anh nói thế tôi thấy vừa lòng
Chài phuối pện khỏi hăn nan toọng,anh nói thế tôi thấy vừa lòng
nan toọng,cam lòng
Mái bấu đảy nan tố ỏn toọng,dù không được ăn cũng cam lòng
Mái bấu đảy chin tố nan toọng,dù không được ăn cũng cam lòng
nan,mềm
place đin ón,ruộng đất mềm
Nà đin nan,ruộng đất mềm
nan,dịu
nan ón,nói nhẹ đi
Phuối nan,nói nhẹ đi
nan nhằng ón,nó còn trẻ
Te nhằng nan,nó còn trẻ
nan nhằng ón hơn pí,tôi còn trẻ hơn chị
Khỏi nhằng nan hơn pí,tôi còn trẻ hơn chị
Khỏi nhằng ón nan pí,tôi còn trẻ hơn chị
nan,non
"nan vài nấy nhằng ón lai, xằng thư nà đảy","con trâu này còn non quá, chưa cày được đâu"
"Tua vài nấy nhằng nan lai, xằng thư nà đảy","con trâu này còn non quá, chưa cày được đâu"
nan khển ón,dao tôi non
Pjạ khển nan,dao tôi non
nan cân ón,thiếu một chút mới được ba cân
Slam cân nan,thiếu một chút mới được ba cân
nan ón,lúa mới
Khẩu nan,lúa mới
nan ín,"uể oải, rã rời"
nan mừ ón ín,hai tay rã rời
Sloong mừ nan ín,hai tay rã rời
nan múp,mềm mại
nan mèm ón múp,chăn bông mềm mại
Fà mèm nan múp,chăn bông mềm mại
nan nhỏi,trẻ măng
Mẹ lùa nan nhỏi,cô dâu trẻ măng
nan ót,rừng cằn cỗi
Đông nan,rừng cằn cỗi
nan luông dú pá ót,hổ to ở rừng cằn cỗi
Slưa luông nan pá ót,hổ to ở rừng cằn cỗi
Slưa luông dú pá nan,hổ to ở rừng cằn cỗi
nan tị ót,đất đai bị suy thoái
Đin tị nan,đất đai bị suy thoái
nan hảy,òa khóc
nan luây ồ ồ,nước chảy ồ ồ
nan pja chào ộ lồm,ăn cá tanh phát nôn
nan,"cây, quả ổi"
nan chang đeng,ổi đào
ội nan đeng,ổi đào
nan chang khao,ổi mỡ
ội nan khao,ổi mỡ
nan nặm da,ngậm nước thuốc
ôm nặm nan,ngậm nước thuốc
nan,nâng niu con cái
Au lục khảu pác pây nan,lấy con vào miệng ngậm
nan pha,sinh đôi
nan ôm pha,chuối lẹo
Cuổi nan pha,chuối lẹo
nan pha,mọc lẫy
nan ôm pha,răng mọc lẫy
Khẻo nan pha,răng mọc lẫy
nan pha,tranh ổ
nan fặc ôm pha,gà tranh nhau ấp
Cáy fặc nan pha,gà tranh nhau ấp
nan tốc tát ồm ồm,nước đổ xuống thác ầm ầm
nan bâu mạy hết khún,ủ lá cây làm phân xanh
nan mảy,om măng
nan,con dũi
nan,tiếng chó sủa
nan,"sủa, đuổi"
nan ốp mu đông,chó đuổi lợn rừng
Ma nan mu đông,chó đuổi lợn rừng
nan,chàm; nước chàm nhuộm vải
nan ốt,áo chàm
Slửa nan,áo chàm
nan nhọm ốt,khăn nhuộm chàm
Khân nhọm nan,khăn nhuộm chàm
nan,cái nút
nan ốt chai,cái nút chai
Nghé nan chai,cái nút chai
nan,"đậy, nút"
nan bằng thương,nút ống mật lại
nan,đút
nan mừ ốt tủi,hai tay đút túi
Sloong mừ nan tủi,hai tay đút túi
nan,ơ
nan khửn cò,ợ lên cổ
ợ khửn nan,ợ lên cổ
nan no,à nhỉ
ớ nan,à nhỉ
"nan no, bjoóc mặn phông dá","à nhỉ, hoa mận nở rồi"
"ớ no, bjoóc mặn phông nan","à nhỉ, hoa mận nở rồi"
nan,"hỡi, ơi"
nan noọng ơi,hỡi đồng bào
Pi nan ơi,hỡi đồng bào
Pi noọng nan,hỡi đồng bào
nan ơi,em ơi
Noọng nan,em ơi
nan,ơi
place fạ ới,trời đất ơi
Bôn fạ nan,trời đất ơi
nan,nhờ
nan pi noọng pang,nhờ bà con giúp
ơn nan noọng pang,nhờ bà con giúp
ơn pi nan pang,nhờ bà con giúp
nan,công ơn
nan Đảng tải tàng,công ơn Đảng dẫn đường
ơn nan tải tàng,công ơn Đảng dẫn đường
nan mót,muốn buồn
nan chếp noóng mót pây noọc,đau bụng mót đi ngoài
Mốc chếp nan mót pây noọc,đau bụng mót đi ngoài
nan bủng,non nhảng
nan thư khen,túm lấy tay
nan pẩu,củ bấu
nan péng,"túm giữ, bấu víu"
nan péng pây nèm,bấu víu đi theo
nan péng,giành nhau
nan,thêm vào
nan cuôn mạy khảu hua chộc toi,buộc thêm khúc gỗ vào cối giã gạo cho thêm nặng
Pà cuôn mạy khảu nan chộc toi,buộc thêm khúc gỗ vào cối giã gạo cho thêm nặng
nan,mang theo
"nan háng bấu pà ma, pây nà bấu pà đếch","đi chợ không mang theo chó, đi làm đồng không mang theo trẻ con"
nan nhình đang pà,cháu gái có chửa
nan,đôi
time pà,bừa đôi
nan,"bác gái, bá"
nan,"đỡ, chống đỡ"
nan pả đảy lồm,không chống được gió
time pả,hơn một tháng
nan mẹ,bà đưa dâu
nan na,chị em gái
nan,"bụi, khóm, bãi"
nan pá,"rừng bãi, rừng già"
nan,"bằng, ít dốc"
time rườn pá,mái nhà bằng
nan mé,bố mẹ
nan,khoác
nan slửa phôn,khoác áo mưa
Pạ slửa nan,khoác áo mưa
nan bá,khoác vai
nan,nương tựa
nan,bá
nan,trăm
nan pác xiên,năm trăm nghìn
nan,"mồm, miệng"
nan pác chin bấu mì pác phuối,"có miệng ăn, không có miệng nói"
Mì pác nan bấu mì pác phuối,"có miệng ăn, không có miệng nói"
pác nan,miệng túi
nan,mỏ
nan,lưỡi
nan,cửa
nan ác,"đanh đá, già mồm"
nan be,"mồm bè, mồm tòe"
nan bốc,"bằng miệng, nói vo"
nan pác bốc,nói không cần giấy bút
nan bốc,thuộc lòng
nan tỉ chứ pác bốc bài di chúc,anh ấy thuộc lòng bài di chúc
Chài tỉ chứ pác bốc bài di nan,anh ấy thuộc lòng bài di chúc
nan ca,ngàm chống
nan lai,"lắm mồm, nhiều lời"
nan lào,đong đưa
nan phuối pác lào,ăn nói đong đưa
nan lẹp,"liến thoắng, nhanh mồm miệng"
nan lốp,pác lai
nan mạ,ngàm cột
nan mjạc,"nói hay, khéo nói, nói văn vẻ"
nan nắc,"ít nói, chậm mồm miệng"
nan nẩư,nhanh miệng
nan phjói,"nhanh miệng, khéo nói"
nan pác pi của po mẹ,ngày mất của bố mẹ
Vằn pác nan của po mẹ,ngày mất của bố mẹ
nan pôm,"nói láo, nói tục"
nan táng,"phía trước cửa sổ, phía trước nhà"
nan tu,giữa cửa
nan tu,trước cửa
nan van,nói khéo
Pác nan,nói khéo
nan van,nói ngọt
Pác nan,nói ngọt
nan xó,lỡ lời
nan,"giở, lật"
nan sléc,giở sách
nan fà,lật chăn
nan nhả,bới cỏ
nan phjôm,rẽ đường ngôi
time,chiều
time pài,buổi chiều
Tằng time,buổi chiều
time chại,chiều muộn
time,mái
place slí pài,nhà bốn mái
Rườn slí time,nhà bốn mái
time,bài
nan pài,đánh bài
Tức time,đánh bài
time,bày
time choòng,bày cỗ cúng tổ tiên
time hàng sle khai,bày hàng để bán
pài hàng sle nan,bày hàng để bán
time mẹ,mái chính
time tồng,khung để suốt chỉ
"nan pja đảy slắc tua nhằng pài xường, pây thấu mà đai","đánh cá được một con còn tương đối, đi săn về tay không"
"Tức pja đảy slắc tua nhằng time xường, pây thấu mà đai","đánh cá được một con còn tương đối, đi săn về tay không"
nan,bại
nan pai,tay bị bại
nan,"tan, ly tán"
place pai,"nhà cửa bị tan, bị li tán"
nan,phung phí
nan pai của cải,làm phung phí của cải
nan,rợn
nan mền pai,rợn người
nan pạc,tan nát
nan pạc,tan tành
nan xài,"phung phí của cải, tiền bạc"
nan,bôi
nan,quét
nan,đầm
nan pải pùng,trâu đầm bùn
nan pải nặm bằm,rau chấm nước mắm
nan pốc,"bê bết, lấm láp"
nan,"què, liệt"
pál nan pál dạc,đi khập khiễng
pál dạc pál nan,đi khập khiễng
nan,"vái, lạy"
Pam nan,đi chân đất
Pam nan kha men nam chộc,đi chân đất bị gai đâm
Pam kha nan men nam chộc,đi chân đất bị gai đâm
nan,"dẹt, bẹt"
nan pạp,bẹt tòe
nan đúc hua pảm pạp,cá trê đầu bẹt tòe
Pja nan hua pảm pạp,cá trê đầu bẹt tòe
Pja đúc nan pảm pạp,cá trê đầu bẹt tòe
nan,"phiên, lần, chuyến, lượt"
nan háng,phiên chợ
nan cón,lần trước
pan nan,lần trước
nan,"lứa, lớp"
nan cần nhị hả,lứa người hai lăm tuổi
nan slắm,cùng lớp cùng lứa
nan slá,cùng lớp cùng lứa
nan,"đập, quật"
nan hẩu phéc,đập cho vỡ
pan hẩu nan,đập cho vỡ
Chảt nan pan lồng,trượt chân ngã quật xuống
Chảt kha nan lồng,trượt chân ngã quật xuống
nan chang,khoảng giữa
Pan nan,khoảng giữa
nan chang tông quảng xáu pù pài,khoảng giữa đồng bằng và đồi núi
Pan nan tông quảng xáu pù pài,khoảng giữa đồng bằng và đồi núi
Pan chang tông quảng xáu pù time,khoảng giữa đồng bằng và đồi núi
nan chang,dung hòa
Pan nan,dung hòa
Pan nan,đứng giữa
"Slong cần tò đá, mì nan lùa hết pan chang","hai người chửi nhau, có chị dâu đứng giữa"
"Slong cần tò đá, mì pi lùa hết nan chang","hai người chửi nhau, có chị dâu đứng giữa"
"Slong cần tò đá, mì pi lùa hết pan nan","hai người chửi nhau, có chị dâu đứng giữa"
nan,sườn
nan pàn khoang,đi ngang qua sườn núi
nan,men
nan mạ,quả na dại
nan xa chin,lang thang kiếm ăn
pan xa nan,lang thang kiếm ăn
nan pây khói bản,rời làng đi tha phương
pan pây khói place,rời làng đi tha phương
nan loa,tha phương
nan loa xa chin,tha phương kiếm ăn
Pan loa xa nan,tha phương kiếm ăn
nan pạc,pan loa
nan,vản
nan choa,xếp bằng
Pản nan,xếp bằng
nan pản choa,ngồi xếp bằng
Năng nan choa,ngồi xếp bằng
Năng pản nan,ngồi xếp bằng
nan pạp,loe ra
nan pẹp,bẹt
place pản pẹp,mặt bẹt
Nả nan pẹp,mặt bẹt
nan pốc,bê bết
nan slửa pản pốc pùng,cái áo bê bết bùn
Bâu slửa nan pốc pùng,cái áo bê bết bùn
nan,cây gai
nan pán,lá gai
nan,rưỡi
nan pán,sải rưỡi
nan,"vướng, mắc"
nan,"đoàn, đàn"
pang vài nan lụng,đàn trâu vào thung lũng
pang nan sự vài,giúp tiền mua trâu
nan cháu,cứu giúp
Pang nan,giúp đỡ
Pang nan cần khỏ,giúp đỡ người nghèo
nan,đẽo bằng rìu
nan slâu rườn,đẽo cột nhà
nan lương,nước vàng
nan khát oóc nặm pàng lương,vết thương chảy nước vàng
Ròi khát nan nặm pàng lương,vết thương chảy nước vàng
au pảng nan quyền,múa võ bằng côn
nan cây báng,cây báng
nan co pảng cây báng khun cáy,băm cây báng chăn gà
nan pảng báng,bụng báng
nan,cái đùi
nan,giăng
nan cổn,mông đít
nan páng,lềnh bềnh
nan pục fù chang ta páng páng,quả bưởi nổi trên sông lềnh bềnh
Mác pục fù nan ta páng páng,quả bưởi nổi trên sông lềnh bềnh
nan,"bên, phía, mặt"
nan pạng dại,rẽ bên trái
nan đang,nửa người
nan pạng đang,mỏi nửa người
nan đang,góa bụa
pao nan coóc,bao thóc
nan noọc,bao bọc bên ngoài
nan khân,trùm khăn
nan tằng slam,chấp cả ba
nan pây lập,đảm bảo đến kịp
nan fầy,bao diêm
nan hổm,bao phủ
Pao nan,bao phủ
nan xình,"đảm bảo, chắc chắn"
nan xình vằn pjục te pây,chắc chắn là mai nó đi
Pao xình time pjục te pây,chắc chắn là mai nó đi
nan,cái bào
nan,bào
nan cái mạy,bào cây gỗ
nan,máy quạt thủ công
nan,quạt
nan khẩu,quạt thóc
Pạo nan,quạt thóc
nan,báo
nan chỏ,báo tổ tiên
nan,mách
nan khảu xu,mách đến tai
Tuện nẩy bại cần páo xáp căn chắc lẹo nan,chuyện này mọi người rỉ tai nhau biết hết rồi
nan phai pạo,đắp đập chắn nước
nan,"xô, xô đẩy"
nan pạo hẩu cần lộm,trâu xô người ngã
nan,đỗ ván
nan páp xẻo nựa mò,đỗ ván xào thịt bò
Thúa páp nan nựa mò,đỗ ván xào thịt bò
pạp peng nan,miếng bánh rán
pạp nan mẩy,tảng cơm cháy
nan pạp,bồm bộp
nan pạp pạp,rơi bồm bộp
nan,cái bát
nan khẩu,bát cơm
Pát nan,bát cơm
nan slam pát,ăn ba bát
nan chiết yêu,bát chiết yêu
nan,"vắt, mắc"
nan pạt bá,áo vắt vai
nan,vén
nan,vượt
nan sleng pạt mẹ,lợn đực nhảy cái
nan,cây vầu
nan pay,méo mồm
Pác nan,méo mồm
nan,lệch
nan pay,bóng lệch
Ngàu nan,bóng lệch
nan chính bấu lao ngàu pay,đứng ngay không sợ bóng lệch
Dặng nan bấu lao ngàu pay,đứng ngay không sợ bóng lệch
Dặng chính bấu nan ngàu pay,đứng ngay không sợ bóng lệch
Dặng chính bấu lao ngàu nan,đứng ngay không sợ bóng lệch
nan,từng
nan pày cần,đi từng người
Pày nan,lần trước
nan lăng,lần sau
nan ỉ,"từng tí, dần dần"
Pày nan,"từng tí, dần dần"
nan,chưa
nan slon,chưa học
nan mì,chưa có
nan,"cắm, đâm"
nan cằng pắc khảu kha,gai găng đâm vào chân
Nam cằng pắc khảu nan,gai găng đâm vào chân
nan,lao xuống
place pắc lồng pắt cáy nuồm,quạ lao xuống bắt gà con
nan choóc,"dúi, chúi đầu"
nan pắc choóc,ngã dúi đầu xuống đất
nan pí,chăm chú
nan pí,cặm cụi
nan,vẫy tay
nan mừ roọng,vẫy tay gọi
nan,chì chiết
"nan hết xá, me pằm mại","con có lỗi, mẹ chì chiết mãi"
"Lục hết xá, nan pằm mại","con có lỗi, mẹ chì chiết mãi"
nan pè,"bai bải, ra rả"
Pằm nan,"bai bải, ra rả"
nan pằm pè,chửi ra rả
Đá pằm nan,chửi ra rả
nan chiêu păm lùn,chuối tiêu lùn
Cuổi chiêu nan lùn,chuối tiêu lùn
nan păm lùn,người lùn
Cần nan lùn,người lùn
nan nấy tắm păm lăm,con này thấp lùn tịt
Tua nấy tắm nan lăm,con này thấp lùn tịt
nan,chia
nan păn,chia nhau
nan lằm,làm đòng
Păn nan,làm đòng
nan păn lằm,lúa làm đòng
Khẩu păn nan,lúa làm đòng
nan lằn,vội vàng
"nan roọng, lục pằn lằn mừa","mẹ gọi, con vội vàng về"
"Me roọng, lục pằn lằn nan","mẹ gọi, con vội vàng về"
nan lắn,quấn quýt
nan slửa pẳn hẩu khẩu,"giặt áo, vắt cho khô"
Dặc slửa pẳn hẩu nan,"giặt áo, vắt cho khô"
pẳn nan fe,nắm thóc giống
pẳn nan rèng,gói cơm
nan,quay
nan lắn,"quanh quẩn, xoắn xuýt"
nan đếch pắn lắn dú xảng me,đứa bé quanh quẩn bên mẹ
Tua đếch pắn lắn nan xảng me,đứa bé quanh quẩn bên mẹ
Tua đếch pắn lắn dú xảng nan,đứa bé quanh quẩn bên mẹ
nan pắn pé lồng lù,nước xoay tròn xuống cống
pắn pé nan tốc fiệc bấu oóc đảy tu,quanh quẩn việc nọ việc kia mãi không đi được
pắn pé fiệc tốc nan bấu oóc đảy tu,quanh quẩn việc nọ việc kia mãi không đi được
pắn pé fiệc tốc fiệc bấu nan đảy tu,quanh quẩn việc nọ việc kia mãi không đi được
Hua nan pắn pé,đau đầu quay cuồng
nan hẩu tua vài nâng,giúp cho một con trâu
nan sloong văn công,giúp hai ngày công
place đeo pằng khảu po mẹ oóc,nhà neo dựa vào bố mẹ
Rườn đeo pằng khảu po mẹ nan,nhà neo dựa vào bố mẹ
nan dạu,"bạn bè, bằng hữu"
nan,"bên, họ"
"nan chin muốc sloong làng, cành mu măng, cần hết fiếc sloong păng, tăng năng thai","lợn ăn cám hai máng, má lợn phệ, người làm việc cho hai họ, sẽ ngã khụy chết"
