tay,viet
Rườn roang Vò tôm đeng sle kẹ nhả hoa,Nhà trống Trải bao thỏ lặn ác tà
Trải đăm rủng pây mà lai mự Chủn tàng,"Ấy mồ vô chủ, ai mà viếng thăm! cùng đường"
Mạ bấu chủa rầu giử rầu giương? Đét ón,Lòng đâu sẵn mối thương tâm Nắng ban mai
Nâư lương Kiều t’ỉnh chuyện chếp slương slim slẩy,Sáng ngày kìa Thoắt nghe Kiều đã đầm đầm châu sa
Nặm tha luây dẳc dạy thở than Dắp,"Đau đớn thay phận đàn bà! lúc, chốc lát"
Chếp đát t’ởi hồng nhan mỉnh tẩn Bảt,Lời rằng bạc mệnh cũng là lời chung lúc
Cừa nam Chung thuổn t’ằng sổ phận mẻ nhình!,Bụi gai Phũ phàng chi bấy hoá công
Khảm cấu Bân vạ răng bất bình điên đảo,Qua cầu Ngày xanh mòn mỏi má hồng phôi pha
Đăm mà Hẩu hoằn xuân kẻm đáo mỏn phai,"Tối đến Sống làm vợ khắp người ta,"
Nhằng slổng hất mjà đai thiên hạ Lạp chạp,Khéo thay thác xuống làm ma không chồng tháng chạp
Nâư Khéo thai lồng phua mả bấu mì!,Ngày Nào người phượng chạ loan chung
Rầu’ đạ nhỉn hất mjề sắc lúc tông rườn,Nào người tích lục tham hồng là ai? rầm nhà sàn
Đạ bấu sắc gần thâng giương giử oóc,Sẵn đây ta kiếm một vài nén hương sang tháng
Khảm cấu Sặn nẩy xo tẻm hẩu’ dủa hương,Qua cầu Gọi là gặp gỡ giữa đường
Pác Roọng gạ giú chang t’àng đảy ngộ,Cửa Họa là người dưới suối vàng biết cho
May gần t’ầu âm phủ chắc thâng vằn xuân,Lầm rầm khấn khứa nhỏ to ngày xuân
Cổm thua gủy kháu lồng khẩn lạy Quá ta,Sụp ngồi vài gật trước mồ bước ra sang sông
Nẳng vái xong dằng ngoảy oóc mà hươn,Một vùng cỏ áy bóng tà nơi
Pá nhả lương rùm ròa vài gẳm Vằn nẩy,Gió hiu hiu thổi một vài bông lau hôm nay
Ăn pày Lồm roenrg roerng vèn đọng vẩu lầu,Thường khi Rút trâm sẵn giắt mái đầu
Chin nèn Thót trâm vịnh slí câu slam vận,Ăn tết Vạch da cây vịnh bốn câu ba vần
Khảu năng mạy giú slặn xảng t’àng Sloai,Lại càng mê mẩn tâm thần trưa
T’ẻo càng thêm bàng hoàng slim slẩy Bươn ết,Lại càng đứng lặng tần ngần chẳng ra tháng một
T’ẻo càng thêm ràu rậy bioóc hoa Rườn,Lại càng ủ dột nét hoa ngôi nhà
Mốc slẩy khát nặm tha luây loác Khay tàng,"Sầu tuôn đứt nối, châu sa vắn dài mở đường"
Vân gạ: “Nhình cụng hác hất vền Luây loác,Vân rằng: Chị cũng nực cười nhễ nhại
Quảng xoác Slứa nặm tha hảy gần t’ởi đía!”,Quang đãng Khéo dư nước mắt khóc người đời xưa
Gạ” hồng nhanh tẳm ké truyền mà Cày nhị,Rằng: Hồng nhan tự thuở xưa hạ tuần
Kha ta Điều bạc mệnh bấu tha rầu’ náo,Dòng sông Cái điều bạc mệnh có chừa ai đâu?
Pi nả Ngậy thâng càng hộn háo chếp slăm,"Năm tới Nỗi niềm tưởng đến mà đau,"
Hăn vậu rà wằn lăng rừ giưởng Cừn rì,Thấy người nằm đó biết sau thế nào? đêm dài
Cổn Quan gạ: “Nhình ngậy slưởng vền rừ,Đáy Quan rằng: Chị nói hay sao
Thin phon T’ầy gằm t’ầy khoang xu khỏ t’ỉnh!”,Núi đá vôi Một lời là một vận vào khó nghe
Ăn rườn Búng nẩy t’ẻo là búng bấu đây,Cái nhà Ở đây âm khí nặng nề
"Nà pàn Ngàu dại giá, mừa quây cả rỏ",Ruộng sườn đồi Bóng chiều đã ngả dặm về còn xa
Tàng đút Thúy Kiều gạ: “bại vỏ tài hoa,"Đường cụt Kiều rằng: Những đấng tài hoa,"
Mì vửa tình t’ẻo đảy rổp tình Nả,Dễ hay tình lại gặp tình phía trước
Chua tàng Thả ngòi hăn hiển linh tức khắc!”,Đoạn đường Chờ xem ắt thấy hiển linh bây giờ
Vằn lăng Gằm phuối páy t’ặng pác liện hăn,Hôm sau Một lời nói chửa kịp thưa
Xá lồm cải vảo thâng cà lại Bảt nẩy,Phút đâu trận gió cuốn cờ đến ngay bây giờ
Đin ti Mạy ngộm t’ằng co cải co eng,Quê hương Ào ào đổ lộc rung cây
Giú chang bặng mì hương lai nọi Chào,Ở trong dường có hương bay ít nhiều cái máng nước
Ròi hái t’ềnh t’ầu gầy rọ chát Nghé đuay,Dấu giày từng bước in rêu rành rành Cái cầu thang
Xẳn nèn T’ồng mủng căn nả khát khoăn bên,Gần tết Mắt nhìn ai nấy đều kinh
Chổn Kiều gạ: “đúng là gần xẩu’ nẩy,"Chốn, nơi Nàng rằng: Này thực tinh thành chẳng xa"
Mì tình rà t’ẻo đảy rổp rà Tàng luông,Hữu tình ta lại gặp ta đường cái
Bảt nẩy Bấu ngại răng dẳng là vỉ noọng,Bây giờ Chớ nề u hiển mới là chị em
Đạ mì slim mì t’oọng hẩu’ hăn còi,Đã lòng hiển hiện cho xem triền núi
Pi ngọ Kiều t’ẻo thêm kỉ gằm cảm tạ,Năm ngọ Tạ lòng nàng lại nối thêm vài lời
Bẳng Hồn thơ động vền xá bồi hồi,Ống đựng nước Lòng thơ lai láng bồi hồi
Khảu cốc mạy khắc bài thơ cổ Tàng luông,Gốc cây lại vạch một bài cổ thi đường cái
Nâư lừ T’ửt t’ừ phấn slưởng giú phấn mừa,Sáng ngày kia Dùng dằng nửa ở nửa về
Tiểng miạc mạ moòng mà thâng xẩu’ Xạ,Nhạc vàng đâu đã tiếng nghe gần gần xã
Mủng hăn vền nam tử văn nhân vằn,Trông chừng thấy một văn nhân ngày
Vằn sleng Rưởng khoản mạ gàm dần mà tó,Ngày sinh Lỏng buông tay khấu bước lần dặm băng
Thắc xảng đang mủng rọ tủi thơ Rườn tường,Đề huề lưng túi gió trăng nhà trường
Rèo lăng mì kỉ ò báo đếch Cai,Sau chân theo một vài thằng con con phố xá
Thâng sẩu’ dẳng rọ nả mọi gần tháng đuây,Nẻo xa mới tỏ mặt người bậc thang
Khéc lồng mạ khảu thâng tình tự Rườn Cặp,Khách đà xuống ngựa tới nơi tự tình nhà chật
Chang nầu Hài văn nhẳm nhả mấu’ ón khiêu,Giữa buổi sáng Hài văn lần bước dặm xanh
Vương Quan quén khay pác t’uộng căn Rườn,Chàng Vương quen mặt ra chào ngôi nhà
Tằng nâư Sloong nàng nhẻn lặn thân tẩu’ bioóc,Buổi sáng Hai Kiều e lệ nép vào dưới hoa
Pạng nưa Nguyên gần giú queng noỏc bấu quây,Phía trên Nguyên người quanh quất đâu xa
Chiêng Kim Trọng nỏi rườn đây quyền quý,Giêng Họ Kim tên Trọng vốn nhà trâm anh
Rườn giàu mì tài lẻ hơn gần tói pi,"Nền phú hậu, bậc tài danh, trọn một năm"
Thâng ti Sắc wạ tài giú t’ởi nàn xa,Đến nơi Phong tư tài mạo tót vời
Phong nhã cắp hào hoa t’ồn tiểng Tằng căm,"Vào trong phong nhã, ra ngoài hào hoa buổi tối"
Mau Chung queng thỏ đin liển nước rườn,Mùa Chung quanh vẫn đất nước nhà
T’ằng Vương Quan dẳm trường wằn đú Mau,Với Vương Quan trước vẫn là đồng thân mùa
Lẳc nhìn tiểng hom giú hương lân Nả tẩu,Vẫn nghe thơm nức hương lân phía dưới
Đài Đồng tước khỏa xuân sloong bioóc Tàng Mjạc,Một nền đồng Tước khóa xuân hai Kiều đường trơn
Lẳc chứ điếp gừn wằn bấu rởi Vằn lăng,Những là trộm nhớ thầm yêu chốc mòng hôm sau
Nầu Bấu hẹn xái sló quả rổp căn,Buổi sáng May thay giải cấu tương phùng
Pù khau Đổ bâu’ mạy sloáng slăm thắp bioóc,Ngọn núi Gặp tuần đố lá thoả lòng tìm hoa
Pây nồng Mủng ngàu hồng hiện oóc tó tha,Đi trung quốc Bóng hồng nhác thấy nẻo xa
T’ồng lan cúc sặt là đây miảc Vằn nâư,Xuân lan thu cúc mặn mà cả hai Trời vừa sáng
Tón ngài Gần quốc sắc rổp khéc thiên tài,"Bữa trưa Người quốc sắc, kẻ thiên tài"
Đâu’ đạ nắt noỏc ngài nhằng ngại Chin Ngài,"Tình trong như đã, mặt ngoài còn e ăn bữa trưa"
Mự Slỉnh mê mốc rỏa vải tấng cơn,Hôm Chập chờn cơn tỉnh cơn mê
Ngàu dại xui khảu chổn chứ vuồn Pác,Bóng tà như giục cơn buồn cửa
Kha tàng Khéc khửn mạ gần luôn lè mủng,"Con đường Khách đà lên ngựa, người còn nghé theo"
Tẩu’ cấu nặm slâu’ rửng lây pây Mự,Dưới cầu nước chảy trong veo hôm
Vằn mụn Bưởng cấu càng liễu wây nẻo nẻo,Hôm kìa Bên cầu tơ liễu bóng chiều thướt tha
Kiều tự lúc ngoảc t’ẻo mừa phòng kha bản,Kiều từ trở gót trướng hoa nhà quê
Tàng tẳng Voòng nặm lương mạy vèn nả goỏng,"Đường dọc Vàng gieo ngấn nước, cây lồng bóng sân"
Nhỏt hải đường ngộm coóng đông lân bản ứn,Hải đường lả ngọn đông lân bản khác
Căm đăm Mươi lồng nắc cáng xuân thốc thuống,Đêm tối Giọt sương gieo nặng cành xuân la đà
Pan Đan thân t’ừ ngắm tuổng ngàu hai,Đi tha phương Một mình lặng ngắm bóng nga
Ngọac teo Nghị xẩu’ quây bồi hồi slim slẩy:,Quay lại Rộn đường gần với nỗi xa bời bời:
Tởi gần hăn thâng nẩy là thôi Nà nặm,Người mà đến thế thì thôi Ruộng nước
Ngườm Thời phồn hoa là thời wẻng tả!,Động Đời phồn hoa cũng là đời bỏ đi!
Gần t’ầu’ hẩu’ rổp nả hất răng Thư,Người đâu gặp gỡ làm chi đông
Nhủng Pác pi mì duyên răng rụ bấu?,Nhàu Trăm năm biết có duyên gì hay không?
Ton tàng Vền câu tuyệt diệu in chang mốc,Nửa đường Nên câu tuyệt diệu ngụ trong tính tình
Ghèng ghèng hai các noỏc piai pha Lặp la,Chênh chênh bóng nguyệt xế mành tang tảng sáng
Kha khuổi Nẳng inh giú lấu’ tha lướt đắc,Nhánh sông Tựa nương bên triện một mình thiu thiu
Bươn ết Liện phăn hăn nả miảc gần đeo,Tháng một Thoắt đâu thấy một tiểu kiều
Sướng thanh tân thêm chiều phong vận Cọn lốc,"Có chiều thanh vận, có chiều thanh tân guồng nước"
Tha nựa khao mủng bặng nài mươi Vằn vằn,"Sương in mặt, tuyết pha thân Ngày ngày"
Đỏi gàm mà gioài gioài thâng xẩu’ Tẩu cai,"Sen vàng lãng đãng như gần như xa gầm nhà, sân"
Mẩng rẳp xam mọi sự xiết xa Rườn hé,Chào mừng đón hỏi dò la: chái nhà
Chỉnh nặm Đào nguyên t’ầu’ lạc mà thâng nẩy?,Giếng nước Đào nguyên lạc lối đâu mà đến đây?
Chiềng gạ: “Rà đạ đảy ngộ căn Tằng Căm,Thưa rằng: Thanh khí xưa nay ban đêm
Ngám wằn nẩy răng gần lùm giá Pi nẩy,Mới cùng nhau lúc ban ngày đã quên năm nay
Ti năng Hàn gia là mỏ mạ phía Tây,Địa vị Hàn gia ở mé tây thiên
Nưa mì cấu nặm luây quá tẩu’ Ti năng,Dưới dòng nước chảy bên trên có cầu địa vị
Phắng Slim hạ cố đạ hẩu’ thâng căn,"Bờ, bến nước Mấy lòng hạ cố đến nhau"
Gằm hạ tứ kim ngần bấu táy Tu rườn,Mấy lời hạ tứ ném châu gieo vàng nhà cửa
Rung Chiềng hội chủ đạ đảy ngòi thâng,Quang Vâng trình hội chủ xem tường
Răng cụng ghi tên lồng slổ giá Phja,Mà sao trong sổ đoạn trường có tên Núi đá
Đúng là kiếp nhân quả rọ ràng tung gia,Âu đành quả kiếp nhân duyên trong nhà
Cụng chính gần dẳm chang lừa t’oỏc rù hin,"Cùng người một hội, một thuyền đâu xa! hốc đá"
Nẩy mì slíp bài oóc ngám đề oóc,Này mười bài mới mới ra sang tháng
Câu thần mượn bút huê vịnh t’ẻo búng hâu,Câu thần lại mượn bút hoa vẽ vời nơi nào
Lai rườn Kiều t’ỉnh gằm khôn khẻo nhận ngay,Lợp lại nhà Kiều vâng lĩnh ý đề bài
"Tông chí Nâư chạu, khỏi pây tông hấy nà","Đông chí Sáng sớm, tôi ra đồng cày ruộng"
Mjề khỏi đang hung khẩu dú chang rườn Khảm tàng,Vợ tôi đang thổi cơm ở trong nhà sang đường
Nặm noo̱ng Noọng pây háng dự slí cần á?,Nước lũ Em đi chợ mua mấy người à?
"Táng chặc Vằn nẩy fạ khăm kheo, có lẽ phôn tốc","Cửa sổ Hôm nay trời u ám, có lẽ mưa"
Rườn khỏ Au pát đây mà lạng hẩư đây slâư,Nhà nghèo Lấy cái bát này mà rửa cho sạch sẽ
"Cùn lậc Lục eng lẹo slon híu quá, vằn nào củng đảy điểm mười","Đêm khuya Thằng bé ấy học giỏi quá, ngày nào cũng được điểm mười"
"Pú ké tẻo hăn cháu lan mà dương, mốc slẩy vui quá Rườn","Ông già thấy cháu đến thăm, trong lòng vui lắm ngôi nhà"
"Te slon slư nèm slấy, nèm pi noọng, chẳng lẹo hết Kiểng phải","Nó học theo thầy, theo bạn, chẳng mấy chốc mà giỏi hồ vải"
"Phưởng nặm Bấu cạ pác pi slắng, khỏi củng bấu dám hết","Vại nước Nếu không có lời bác dặn, tôi cũng không dám làm"
Chin pjầu Sloong cần sle chài nhình mì tình ý tó căn,Ăn bữa tối Hai người trai gái ấy có tình ý với nhau
"Pan háng Hăn noọng slao khua, slim khỏi bỗng dưng tàn tậc","Phiên chợ Thấy cô gái cười, lòng tôi bỗng dưng xao xuyến"
"Cùn lậc Te là cần đây, slim đây, oóc pác củng van","Đêm khuya Anh ấy là người tốt, lòng tốt, nói năng cũng ngọt ngào"
"Mự nấy Bấu mì lăng quý hơn pỉ noọng, hơn tồng pằng dạu","Hôm nay Không có gì quý hơn anh em, hơn bạn bè"
"Chài lượn hay, noọng slao đáp lại củng mượt Nặm xăng","Trai hát lượn hay, cô gái đáp lại cũng ngọt ao tù"
"Dú xẩu cần ké, cần phải biết chướng đang mình Rung pjực","Ở với người già, phải biết giữ mình sáng rực"
"Cọn lốc Cần có slim có slẩy, pây đâu củng đảy người thương","Guồng nước Người có tâm có đức, đi đâu cũng được người thương"
"Mjề chài phuối nèm pện lồm, khỏi nghe mà mát tai Pác tu","Anh ấy nói năng ngọt ngào, tôi nghe mà mát tai trước cửa"
Đin nhả Cần ái căn chăn slim thì bấu nên phuối mjạp,Quê hương Người yêu nhau thật lòng thì không nên nói dối
"Chang bản mì việc, mọi cần pjòi công pjòi của Pi quá","Trong bản có việc, mọi người đều góp công góp của năm ngoái"
"Lương Nặm mường Cao Bằng mì lai lượn cọi, lượn slương hay","Ngày kìa Đất nước Cao Bằng có nhiều bài lượn cọi, lượn slương hay"
"Lục báo Cần Tày hăn khéc mà rườn, lèo slán pác slán thai lợn","Nam thanh niên Người Tày thấy khách đến nhà, liền mổ lợn đãi khách"
"Tơi pựa Ma bấu lừm lo, po bấu lừm rườn","Thuở xưa Chó không quên ngõ, bố không quên nhà"
"Pi mấu Cốc ké mác, cây già quả không có nước",Năm mới Cây già quả không có nước
"Po me là then sle lục lan slon slư, slon hết Khuốp pi","Cha mẹ là thầy để con cháu học chữ, học làm suốt năm"
Mau Bjoóc phjặc phiền nẩy là fặc fiền pền ca,Mùa Hoa phặc phiền này là một bài dân ca
"Pé Hết rườn, cần phải xem giờ tằng slâu, tằng đoong","Bể, biển Làm nhà, cần phải xem giờ dựng cột, dựng kèo"
"Lum đăm Đảm lẩu, có pác pjói mời, có lời pác chúc","Trong tối Đám cưới, có lời mời, có lời chúc"
"Cốc cặn chược vài, pjai căn phá lủa pác tàng","Gốc bằng thừng trâu, ngọn bằng bàn mai đầu đường"
"Pác chài ơi, chài dú rườn à? búng","Bác ơi, bác có ở nhà không? nơi"
"Vằn nẩy khỏi slon bấu slắng, pây liêu dú đây thôi Lung","Hôm nay tôi không muốn đi học, ở nhà chơi thôi thung lũng"
"Chông Co mạy nẩy mì lai cáng, mạy pền mạy đây","Đỉnh đèo Cây này có nhiều cành, là một cây tốt"
"Nặm khuổi dâng lồng ào ào, nghe mà sợ quá Nà lẹng","Nước suối dâng chảy ào ào, nghe mà sợ quá ruộng bị hạn"
"Pác tàng Mjề hăn lục ốm, mốc slẩy đau như cắt","Đầu đường Mẹ thấy con ốm, trong lòng đau như cắt"
"Noọng pây háng dự pja, khỏi dú rườn hung khẩu Táng chặc","Em đi chợ mua cá, tôi ở nhà thổi cơm cửa sổ"
"Tẳng khoang Pi lăng slon sli, noọng slon lượn, cần nào củng híu","Dọc ngang Anh thì học sli, em học lượn, người nào cũng giỏi"
Khửn lính Hết fiệc pền đoàn pền pang lèo đây hơn,Lên dốc Làm việc theo đoàn theo tốp thì tốt hơn
"Pây đâu củng nhớ mà dương rườn, dương po me Sloóc nặm","Đi đâu cũng nhớ về thăm nhà, thăm cha mẹ bến nước"
"Áng nặm Slon slư phải slon hết, đừng lẹo slon nưa","Chậu nước Học chữ phải học hết, đừng nên học nửa vời"
"Pi Tằng bản pây hấy nà, dú rườn chỉ còn đếch nóm","Năm Cả bản đi làm ruộng, ở nhà chỉ còn trẻ nhỏ"
Nòn sloai Noọng au cái búa mà phá fừn hẩư pí,Ngủ trưa Em lấy cái búa mà bổ củi cho chị
"Vài pa lẹo pền bệnh, phải riệc slấy về coi Mọm","Trâu bị bệnh quai bị rồi, phải gọi thầy về chữa xẩm tối"
"Pài chại Te lẹo hết vai, dú đây chẳng mì ích lăng","Chiều muộn Nó làm liều, ở đây chẳng có ích gì"
"Tàng Bấu chắc lăng, te đảy hết pện nẩy","Đường Không biết sao, nó lại làm như vậy"
"Vằn kị Me pây rườn tái, lục ở rườn mé, dú xáu căn vui hơn","Ngày kiêng kị Mẹ về nhà ngoại, con ở nhà nội, ở với nhau vui hơn"
