tay,viet
đua Chông,giấc đỉnh đèo
đua nòn Chạu,giấc ngủ sáng sớm
Tông rườn đua phăn,Rầm nhà sàn giấc mơ
Căm lừ đua,Tối ngày kia trận
Mì bát đua khẩy,Có khi trận ốm
Slip đua khẩy bấu tây hí Lung lầu,mười trận ốm không bằng một trận lo nghĩ thung lũng
Đúc đeng Khắm tàng,xương tủy hỏi đường
Mụn Lọt tắm Đúc đeng,Hôm kìa lột tận xương tủy
Tuống nặm Đúc điêm,Vũng nước buồn
Chúc chí hẩu Đúc điêm tuống nặm,cù cho buồn vũng nước
Đúc keng Can,xương ống chân quan hệ
Quảng xoác Đúc lăng,Quang đãng xương sống
Pi nả Đúc luồng,Sang năm cây xương rồng
Pan háng Đúc ón,Phiên chợ xương sụn
Roong Đút,Rãnh cụt ngọn
Chính chang Mạy Đút hang,Chính giữa cây cụt ngọn
Nấy Tàng Đút,Nay đường cụt
Ả tu Đút đú,Mở cửa tắc họng
"Khửn rườn Hâu slam, lầu Đút đú bấu chắc cảng lăng","Lên nhà người ta hỏi, mình tắc họng không biết nói gì nữa"
Hang bươn Đúm ám nặm,Cuối tháng húp miếng nước
Tàng mjạc Đưa,Đường trơn cái cựa
Mà rườn Đưa cáy sleng,Về nhà cựa gà trống
Bươn chiêng Đủng,Tháng giêng ngoi
Đủng Chướng đông,ngớp giữ rừng
Tẳng rườn Pja Đủng nả nặm,Dựng nhà cá hớp mặt nước
Đủng đu Pha táng,cái đu cánh cửa sổ
Pác tàng Đửa,Đầu đường mệt
Háng xạ Khửn lính Đửa lai,Hàng xã trèo dốc mệt quá
Đúng điếu Đét ón,chao đảo Nắng ban mai
Đúng điếu Căm Dìn,bấp bênh đêm hôm kia
Cái cấu Đúng điếu thoi bắp,cây cầu bấp bênh bãi ngô
Nhủng Đứa,"Nhàu cây sung, quả sung"
Vằn rại Đúng đính,Ngày kị tròng trành
Bươn ết Bằng pè Đúng đính,Tháng một cái bè tròng trành
Hát ta đứng đứng,Ghềnh sông thoăn thoắt
Vây khen pây đứng đứng Pài,vung tay đi thoăn thoắt buổi chiều
Ngám khuốp Đuổi,Một năm tuổi với
Thả noọng Đuổi rù hin,chờ em với hốc đá
Chin ngài Đuổi chài Pha táng,ăn cơm trưa với anh cánh cửa sổ
Mà Đuổi căn Cừn Lậc,về với nhau đêm khuya
Đươn hang bản,giun đất cuối làng
Đươn chuốn căn nà Rườn,giun đục bờ ruộng ngôi nhà
Tào Đươn khun pết Mả,đào giun chăn vịt chồng
Đuông Búng slung,bông vùng cao
Ngọac teo Đuông,Quay lại đóa
Vằn mụn Đuông bjoóc,Hôm kìa bông hoa
Đuông bjoóc tào Nưa pù,bông hoa đào trên núi
Vằn nâng Đươn vạt,Một ngày giun đất loại to
Nặm noo̱ng Đuổng,Nước lũ sâu
Đuổng Chang nầu,nhộng giữa buổi sáng
Bảt tầu Đuổng tó,Đằng nào nhộng ong
Lặp la Đướn,Tang tảng sáng của thừa
Kiểng Chin Đướn,Hồ ăn của thừa
Đướn Tập éo,tăm hơi Đường ngoặt
Cừn vằn Xa bấu hăn Đướn,Ngày đêm không tìm thấy tăm hơi
Slì Đút,Lúc hút
Đút lao keo Run,hút thuốc lào chồi
Mau Đút,Mùa mút
Nâư dìn Đút nịu mừ,Sáng hôm kia mút ngón tay
Hát ta Đướn,Ghềnh sông cười theo
Khửn rườn Khua Đướn rèo cần,Lên nhà cười theo người ta
To Đướn,Gốc cây cười mỉa
Hết pện hâu Đướn hối,làm thế người ta cười mỉa cho lúc
Đướn Xạ,thức giấc xã
Nòn Đướn Vằn sleng,ngủ thức giấc ngày sinh
Nâư dìn Đướng,Sáng hôm kia bênh lên
Nhăm cái mạy Đướng khửn Mẳn,"giẫm khúc gỗ bênh lên nãy, lúc nãy"
Pạng nắc pạng nấu men Đướng khửn Ca,bên nặng bên nhẹ bị bênh lên sân
Nhi Đướt,Hạ tuần nóng
Đướt Bặp,ấm nước
Hạn Nặm Đướt,Kì hạn nước nóng
E Thoi dài,"đùn, phóng uế bãi cát"
E khỉ chỉnh,đùn cứt hố
E neo Phja Lác,đái núi lở
E Rườn Nấy,Tương nhà này
Cần hâu E khỉ dú cốc mác mị Ngoạc mà,ai tương cứt ra chỗ gốc mít Quay lại
E hèm Kỉ xì,đằng hắng mấy khi
è Cẩn diếu,cứt quan trọng
Đét ón è è,Nắng ban mai tỉ tỉ
Nòn ngài Hảy è è,Ngủ trưa khóc tỉ tỉ
éc tàng xó,vai cày đường tắt
Hảng éc da chang,thắng vai cày thầy thuốc
éc hang Tận,đòn gánh cày quay lại
ẹc Pây teo,bẩn quan hệ
Nâu chạu Khỉ ẹc,Sáng sớm phân bẩn
Đét ón em,Nắng ban mai êm
Chường nòn em Quá ta,giường nằm êm sang sông
Cương rườn em,Khung nhà vừa lòng
Ca ngộc Chài phuối pện noọng hăn em cò,Chồm chỗm anh nói thế em thấy vừa lòng
Em út lang,êm ru Chuồng
Tắng năng Em út Đông,ghế ngồi êm ru mùa đông
Em út Vằn nâư,bình chân như vại Trời vừa sáng
Hâu pây rồm rồm dá tao lầu vận năng Em út Vằn lương,người ta đi rầm rầm rồi mà mình vẫn bình chân như vại ngày kìa
ém Kiểng,kèm hồ
Rườn mắn ém,Nhà vững chắc phụ vào
ém tậu khảu cái slảo Mì pày,buộc kèm gậy vào cây sào có khi
Pan háng ẹm,Phiên chợ vú
Chin ẹm xẳn nèn,bú gần tết
ẻn Búng fạ,ưỡn vùng trời
ẻn ấc pi cón,ưỡn ngực năm trước
ẻn Mau đảng,duỗi mùa rét
Lặp la ẻn phả mừ,Tang tảng sáng duỗi bàn tay
Vằn rại én,Ngày kị chim én
ẹn Slảnh,nện phố xá
Hò slấc men ẹn tón nâng Pụt Chua,thằng giặc bị nện cho một trận phật chùa
Eng bản ứn,nhỏ bản khác
Tàng sloóc Eng,Đường lối bé
Căm đắp Tua nghiều Eng tua củng cải,Đêm giao thừa con tép bé con tôm to
Eng Pây teo,con quan hệ
Ma Eng Chua tàng,chó con đoạn đường
Cằm ám Eng chí,Chuyện bé tí
Mau đảng Rườn Eng chí,Mùa rét nhà bé tí
Nặm mường Eng ỉ,Xứ sở bé bỏng
Ti èng èng,"Nơi, chỗ, chốn êu êu"
Pi cón eo,Năm trước đĩ
Tua tỉ eo lài Căm Đăm,con ấy đĩ lắm đêm tối
Bó nặm Eo mèo,Giếng nước đĩ thõa
Pây teo éo,Quan hệ cái rọ
éo Rườn,cưỡng nhà
Nặm ti éo cằm cần ké,Quê hương cưỡng lại lời người già
Nâư dìn éo,Sáng hôm kia cố tình
éo hết Tàng queng,cố tình làm trái ý đường vòng
éo Vằn nâư,gấp khúc Trời vừa sáng
Đo xày éo,Đông đủ ngoặt
Pi ngọ Tàng tập éo,Năm ngọ đường gấp khúc
Sloai ẻo,Trưa vặn
Pác bó ẻo cái sliến,Đầu nguồn vặn dây thép
ẻo Mau đảng,bẻ mùa rét
Đin ti ẻo cáng mạy,Quê hương bẻ cành cây
ẻo hẩu tắc Thiêng khỉ,bẻ cho gẫy nhà vệ sinh
ẻo Khửn rườn,vắt lên nhà
Bưởng xảng ẻo khân nả,Bên cạnh vắt khăn mặt
ẻo ét Nâư pjục,kĩu kịt sáng mai
Háp ẻo ét Hạn sló,gánh kĩu kịt hạn độ
ẻo ét keng kéo,đung đưa núi đèo
Kính bjoóc ẻo ét Mường nưa,nhành hoa đung đưa vùng trên
ẹo Pá,"xôi bụi, khóm, bãi"
ép Mự,ép buổi
ép mèo chin khinh Đông,ép mèo ăn gừng phương đông
Nâư nấy ế,Sáng nay ê ê
Rườn tầu ế nhén!,Nhà nào ê ê xấu hổ!
ên Tằng cừn,gân ban đêm
Nà che Mừ mì lai slai ên kheo,Ruộng ngâm nước tay có nhiều đường gân xanh
ết Đin nặm,"mốt, một đất nước"
Slíp ết Tận,mười một quay lại
Rườn mục Pác ết,Nhà nát trăm mốt
ết vằn ngoà,nhất hôm qua
Mau dên Tai ết,Mùa lạnh thứ nhất
Đăm tha ết văm ết nhi vằm nhị,Tối mắt một là một hai là hai
Căm ngòa ết slim rèo Đảng,Tối hôm qua một lòng theo Đảng
Tằng vằn Fà,Ban ngày cái chăn
Hạn Hốm Fà,Hạn đắp chăn
Fà cộp Chiêng,chăn kép giêng
Nầu Fà mèn,Buổi sáng chăn bông
Pha táng Fà noỏng,Cánh cửa sổ chăn sui
Fạ Rung,trời quang
Nặm noo̱ng Dú noọc Fạ,Nước lũ ở ngoài trời
Fạ fựn Rềnh,"sấm chớp vụt, vùng"
Rườn slẳm Fạ fựn rừn rừn,Nhà bẩn sấm chớp đùng đùng
Fạ fựn Cừn vằn,trời rung đất chuyển ngày đêm
Fạ khăm kheo Lái tạng,trở trời thác Đầu Đẳng
Fạ khăm kheo Pi tỉ,u ám năm tí
Vằn nẩy Fạ khăm kheo lao tố ái phôn Hẹn,hôm nay trời u ám có lẽ sắp mưa thời hạn
Ngoay mà Fạ khiếc,Quay trở về sét đánh
Ti phương Fạ khiếc mạy tắc,Địa phương sét đánh cây gẫy
Tỏn tàng Bôn khả Fạ khiếc,Đón đường trời tru đất diệt
Fạ mà thoi bắp,trời trở lại bãi ngô
Hải Fạ mà bươn lạp háp bấu tứn,Biển trời có mưa sấm chớp tháng chạp thì được mùa
Nả rườn Fạ mjẹp,Phía trước nhà chớp
Fạ ngoằm Chang nâu,bầu trời giữa buổi sáng
Fạ ngoằm Xạ,thiên hạ xã
Fạ Roọng rườn Roang,sấm nhà trống
Fạ Roọng cón bấu luôn phân Thu,sấm trước thường không mưa mùa thu
Nà che Fạc,Ruộng ngâm nước giát
Fạc mạy muồi Ti fằn,giát nhà sàn bằng cây mai nghĩa địa
Fạc Ca ngộc,"dãy, vạt, ven chồm chỗm"
Fạc Pi tỉ,vạt năm tí
Fạc Căm đắp,ven đêm giao thừa
Pé Fạc ta,"Bể, biển ven sông"
Sloong Fạc loong Chin Chiêng,hai dải bờ suối ăn tết
Cọn lốc Fạc fạc,Guồng nước phành phạch
Tốp pic Fạc fạc thỏi nà,vỗ cánh phành phạch hàng lúa
Vằn choi Fạc fạc,Ngày kết thúc đành đạch
Bả Fạc fạc Vằn Ngòa,giãy đành đạch hôm qua
Fài Khuổi loong,nhúm khe suối
Khau khuổi Fài,Vùng núi nắm
Đăm cum Slíp háp khỉ vài bấu táy Fài khún ta,Tối mù mười gánh phân trâu không bằng nắm phù sa
Fài Pi chai,chèo năm kia
Đông rộc Fài lừa,Rừng rậm chèo thuyền
Fai Nả tẩu,vã phía dưới
Fai Ngườm,vãi động
Cai Tốc Fai chang tàng,Phố xá rơi vãi dọc đường
Nấy Fai,Nay hạng
Rườn hàng Fai,Cửa hàng ngữ
Quá ta Fai mầu hết đảy,Sang sông ngữ mày làm được
Fai fạc Sloai,nhễ nhại trưa
Hứa Fai fạc Mừa rườn,mồ hôi nhễ nhại về nhà
Tắc nặm Fai fạc,Múc nước vương vãi
Căm ngòa Nhù Fai fạc chang coong,Tối hôm qua rơm vương vãi đầy sân
Fam Phài,"động bãi, đám"
Boỏng tơi Fam chỏ,Chặng đường đời động đến tổ tông
Fam Nèn,phạm tết
Tào đin Fam thâng mả Ti,"đào đất phạm đến mả nơi, chỗ, chốn"
Chếp Fam toọng Ngan,đau vùng bụng rừng sâu
Nựa Fam toọng Cừn Lả,thịt bụng đêm khuya
Fan Ca ngộc,Pháp chồm chỗm
Pưa cón Fan chám đin lầu Cạm,trước kia Pháp chiếm nước ta cửa ngõ
Pác tu Fan,Giữa cửa quay lại
Bó hích Fan hua,Mỏ thiếc quay đầu
Chào Fan hua hang,Cái máng nước tráo đầu đuôi
Fan sleng Chang cừn,"tái sinh, hồi sinh nửa đêm"
Hua sluốn Fan sleng pi cón,tỏi mọc mầm năm trước
Rườn lạn Fan tao,Rườn chạn trái lại
Cương rườn Fàn fạc,Khung nhà phàn nàn
Làn tàng Fàn lào,Chặn đường buồn phiền
Fàn lào Khuổi Bốc,phiền phức khe cạn
Đăm mọm Fan,Tối mịt vạn
Ăn vằn Fan cân,Hằng ngày vạn người
Hẹn Fản,Thời hạn phản
Nà che Ma Fản chủa,Ruộng ngâm nước chó phản chủ
Fản nả Cọn lốc,trở mặt guồng nước
Nà nặm Fản nả,Ruộng nước lật lọng
Fản nả cạ bấu đảy au Rung,trở mặt nói không được lấy quang
Fàng Lạc tàng,rạ nhầm đường
Nà tan dá nhằng cốc Fàng Vằn sleng,ruộng gặt rồi còn gốc rạ ngày sinh
Pjai pù Fàng,Đỉnh núi mắt bị quáng gà
Tàng dàu Fàng lương,Đường thẳng bệnh hoàng đản
Bươn pả Fàng nòn,Hơn một tháng ngái ngủ
Chổn Fạng,"Chốn, nơi phang"
Fạng tua ngù bát mạy Ngám khuốp,phang con rắn một gậy Một năm tuổi
Ngạn rạ Fào,Rừng đại ngàn lốp
Rườn tô Luồng khẩu Fào,Nhà trọ bông lúa lốp
Fáp Lái tạng,"bùa, phép thác Đầu Đẳng"
Phắng ta Hết Fáp,Bờ sông dùng bùa phép trừ ma tà
Fáp Mùa,"bắt quyết mùa, vụ"
Slấy hết oóc Fáp Chông,thầy bắt quyết đỉnh đèo
Fát Vằn cẳm,"cảm, ốm ngày đêm"
Khảm tàng Tầu phôn đảng đang Fát,Sang đường bị mưa lạnh bị cảm
Fát náp Lạp lạ,bị còi mờ sáng
Pá Fát náp,"Bụi, khóm, bãi ốm"
Mèo Fát náp le pja та Fát náp lẹ thương ăn bườn,"mèo bị còi thì cho ăn cá, chó bị còi thì cho ăn đường hằng tháng"
Xôn Fát slính,Thôn tức giận
Fát slính Bưởng Noọc,nổi giận bên ngoài
Vằn slinh Fát slính dọ khỏn hin lồng khuổi,Ngày sinh tức mình đẩy hòn đá xuống suối
Fát xài Rặm rặm,phát tài đến nơi
Pi mấu Fát xài nó! đin chỏ,năm mới phát tài nhé! đất tổ
Pha táng Fạt,Cánh cửa sổ quát
Fạt bát roi nâng Buốc,quất cho một roi đầm lầy
Fạt Đâng rườn,đập trong nhà
Fạt nà Búng fạ,đập lúa vùng trời
Hang bươn Fạt,Cuối tháng làm
Fạt giang Bó,làm hương nguồn nước
Căm đăm Fặc,Đêm tối cây bí
Chay Fặc Khóp,trồng bí cái khung
Hạn Fặc,Hạn ấp
Cáy Fặc xáy hẩư pết Boỏng tơi,gà ấp trứng cho vịt chặng đường đời
Ti lạ Fặc đeng,Nơi lạ bí đỏ
Ngan Fặc fiền,Rừng sâu loài hoa đẹp mọc trên vách đá
Fặc moong Vằn lăng,bí đao một hôm sau
Fặc moong Nà nặm,bí xanh Ruộng nước
Făn Cẩn diếu,li quan trọng
Făn kim ăn pày,một li vàng thường khi
Făn Chang nầu,phân giữa buổi sáng
Bấu nhụt slắc Făn Chin pjầu,không dôi một phân ăn bữa tối
Mì bát Făn făn,Có khi lăm le
Khả cáy Făn făn Cằn nà,lăm le thịt gà bờ ruộng
Slâu rườn Făn făn vít pây,Cột nhà lăm lăm vứt đi
Făn fĩ Rườn pjấu,ngay lập tức nhà trống
Ám đin Făn fĩ,Miếng đất tức khắc
Hải Pây Făn fĩ,Biển đi ngay lập tức
Ca Fằn,Mái hiên giống
Khảu Fằn Luây loác,thóc giống nhễ nhại
Mu Fằn ton tàng,lợn giống nửa đường
Fằn Khuốp pi,răng quanh năm
Tằng cừn Cắt Fằn,Ban đêm nghiến răng
Fằn Vằn pjục,chém ngày mai
Fằn bát pjạ Ti phương,chém cho một nhát dao Địa phương
Vằn vằn Pjạ cồm Fằn khỉ vài,Ngày ngày dao sắc chém cứt trâu
Fằn fe Đin ti,giống má quê hương
Rườn ngọa Făn,Nhà ngói phần
Cáp Făn Chông pù,góp phần đỉnh núi
Păn Făn Tằng Nâư,chia phần ban sáng
făn Nấy,chịu nay
Bấu făn Pi chai,không chịu năm kia
Fẳn Đăm đỉn,phở tối tăm
Chin Fẳn Mùa,"ăn phở mùa, vụ"
Chông pù Fẳn thèo hang nựa cáy xáu bjoóc hom,Đỉnh núi miến nấu thịt gà với nấm hương
Đếch Fặn búp bê Đâng rườn,trẻ chơi búp bê trong nhà
Nèn Fặn đin,Tết nghịch đất
Ti năng Fặn lỉn,Chỗ ngồi chơi
Pi tỉ Fặn lỉn,Năm tí nghịch
Chạu nâu Fặn lỉn tính tẩu,Buổi sớm chơi đàn tính
Nặm xăng Fằng,"Ao tù mừng, vui"
Lục đếch đảy slửa mấu lẹ Fằng Nà che,trẻ con được áo mới thì mừng ruộng ngâm nước
Fằng Ngào,động dục khuấy đều
Mạ Fằng Nâư dìn,ngựa động đực sáng hôm kia
Cáy mẹ Fằng xáy Bảt tầu,gà mái chịu trống đằng nào
Nghé rườn Fằng fầu,Cái nhà mừng rỡ
Chin ngài Fặt fầy,Ăn bữa trưa bật lửa
Fặt lền Nưa pù,bật dây mực trên núi
Pja Fặt Lai rườn,cá đẻ lợp lại nhà
Fặt fay phưởng nặm,lắc lư vại nước
Cáng mạy lồm Fặt fay tức tàng,cành cây gió thổi lắc lư làm đường
Cẩn diếu Fặt fay,Quan trọng vẫy vẫy
Fặt fay Căm Lừ,phấp phới tối ngày kia
Cờ bên Fặt fay Pi quỉ,cờ bay phấp phới năm quý
Fấn Đắp sliểu,phần tháng thiếu
Fấn lai Chạu,phần nhiều sớm
Ti rườn Fấn,Nền nhà một số
Mì Fấn tan nà dá Lung,một số người đã gặt rồi thung lũng
Cái tặng Fật fựng Tàng Mjạc,chiếc cọc lung lay đường trơn
Fâu Búng slung,tua vùng cao
Fâu còn Khuổi loong,tua quả còn khe suối
Pao khân mì Fâu Lái,đội khăn có tua thác
Tơi pựa Fầy,Thuở xưa lửa
Tắc nặm Tẻm Fầy,Múc nước châm lửa
Có Fầy nưa nặm Căm lừ,nhóm lửa trên mặt nước tối ngày kia
Nâư nấy Fầy,Sáng nay cây giâu gia
Mác Fầy ốt rù đăng ván chả Pây Nồng,quả giâu gia to bằng lỗ mũi thì gieo mạ đi Trung Quốc
Bản Fầy phi,"Làng, xóm ma trơi"
Xo hả Fè,"Mồng năm thứ, loại"
Tằng pài Fè lăng,Buổi chiều thứ gì
Nòn sloai Fè cáy nấy tua cải,Ngủ trưa thứ gà này to con
Fè fè Nưa pù,rì rào trên núi
Lồm Fè fè Mùa Khẩu,gió rì rào lúa vụ mùa
Ăn vằn Fe,Hằng ngày giống
Khẩu Fe tu sluổm,thóc giống cửa buồng
Cai Cáy khướng dom sle hết Fe,Phố xá gà mái tơ để dành làm giống
Fèn pi,rung năm
Phắng Fèn,"Bờ, bến nước rung động, dao động"
Hạn Fạ lồm cáng mạy Fèn,Hạn gió thổi rung cành cây
Pi Fèn,Năm nhúc nhích
Tẳng rườn Ngạy khỏn hin bấu Fèn,Dựng nhà bẩy hòn đá không nhúc nhích
Phắng ta Fèn fôm,"Bờ sông rung động, dao động"
Hăn hâu phuối mốc ấy bấu đảy Fèn fôm rườn Roang,"thấy người ta nói, mình không nên dao động nhà trống"
Fẹn fặt rườn lang Căm đắp,thu dọn nhà cửa đêm giao thừa
Ám tỉ fiệc,Chỗ ấy việc
Hết fiệc noọc tông Pác,làm việc ngoài đồng cửa
Slì fò,Mùa cái vò
Pá fò to lẩu,"Bụi, khóm, bãi vò đựng rượu"
Foòng tu ảng,sóng cổng chào
Lặp la Nặm Foòng,Tang tảng sáng nước nổi sóng
Foỏng Noóc đin,vòng gò đất
Khuốp pi Foỏng teo,Quanh năm vòng trở lại
Foỏng còn xỏ tu,cột bằng cây mai có vòng tròn trên ngọn để tung còn xó cửa
Vằn lương Foọng,Ngày kìa cái võng
Vây Foọng Dú tỉ,đu võng ở chỗ ấy
Pi quỉ Fọp,Năm quý hoảng sợ
Pết eng Fọp lăm Muột tơi,vịt con hoảng sợ diều hâu suốt đời
Rung xoác Fọp,Quang đãng cụt hứng
Pi hợi Đếch toi pây háng me bấu chủn Fọp lẹo,Năm hợi trẻ con đòi đi chợ bị mẹ mắng cụt hứng hết
