tay,viet
"Câư hết mừ, bấu nung hài đảy","Sưng hết tay, không đi giày được"
"Cầy kép lai quá, pải au da pải","Gầu nhiều quá, phải lấy thuốc bôi"
"Cậy po me, bấu cậy cần đai","Dựa vào bố mẹ, không dựa vào người khác"
"Cha ly khỏi mì slí cần, sloong chài sloong nhình","Gia đình tôi có bốn người, hai trai hai gái"
"Chả slửa giả lai, bấu pải cúa chăn","Giả áo giả lắm, không phải của thật"
"Chá lác nẩy slung quá, pây cẩn thận","Dốc sụt lở này cao quá, đi cẩn thận"
Chai lẩu nẩy au pây biếu po,Chai rượu này mang đi biếu bố
Chài Tày pây hết fiệc nà siêng lai,Trai Tày đi làm việc đồng rất chăm chỉ
"Chại lồng pù, bấu hăn lăng lẹo","Nghiêng xuống núi, không thấy gì nữa"
Cham au cần lặc pây khảu p’òng,Giam người ăn cắp vào trong buồng
Chàm là mạy au pây nhọm phải,Chàm là cây mang đi nhuộm vải
"Chám au cúa cải cúa cần, là fiệc bấu đây","Chiếm lấy của cải của người, là việc không tốt"
"Chan chảo lai, bấu pải cần đây","Gian giảo lắm, không phải người tốt"
Chàn vài pây dú chang pá,Bò đi ở trong rừng
chan nựa cáy nẩy au pây dáu po,Đĩa thịt gà này mang đi cúng bố
"Chán quá, bấu ái hết fiệc lẹo","Quá lắm, không muốn làm việc nữa"
"Chạn lai, hết lăng bấu xong","Lười lắm, làm gì cũng không xong"
"Chang cừn, hai slâư lai, pây liêu đây","Nửa đêm, trăng sáng lắm, đi chơi thích"
chang mạy đang hết tu rườn,Thợ mộc đang làm cửa nhà
Chảng nả au pây bẳn nộc,Cánh nỏ mang đi bắn chim
"Chạng giạng kha, nòn chang chường","Giạng chân, nằm trên giường"
"cháng lai, bấu pải phuối chăn","Nói dối nhiều, không nên nói thật"
chao kiết pền pi noọng,Giao kết thành anh em
Chào pja chin đây lai,Canh cá ăn ngon lắm
Chao au cần pền lục liệng,Dìu dắt người thành con nuôi
"Cháp mừ khảu pác, bấu hẩư phuối","Bám miệng lại, không cho nói"
"Chap giáp Bắc Kạn, pải pây tàng đai","Giáp Bắc Kạn, phải đi đường khác"
"Chàu mì, pải hết fiệc siêng năng","Giàu có, phải làm việc chăm chỉ"
Cháu choi hẩư po khỏi hết khẩy,Chữa chạy cho bố tôi khỏi ốm
Chạu chít tứn pây háp nặm,Sớm tinh dậy đi gánh nước
Chắc là te bấu mà lẹo,Biết là nó không về nữa
Chăm khẩu tẻ chin van hơn khẩu nua,Cơm tẻ ăn ngon hơn cơm nếp
Chắm au slửa khảu pừn chàm,Dìm áo vào chậu chàm
"Chăn slim, bấu mjạp cần","Thật lòng, không dối người"
Chẳn dác slam vằn lẹo,Nhịn đói ba ngày rồi
"Chắn tàng, bấu hẩư xe pây","Chặn đường, không cho xe đi"
Chăng ma bấu hẩư pây xa,Thòng lọng chó không cho đi xa
"Chằng cần, bấu phuối lăng","Lườm người, không nói gì"
"Chẳng pjam, chin bấu đây","Nhạt phèo, ăn không ngon"
"Chắng mà, te pây dá","Mới về, nó đi rồi"
Chắp au slửa khóa khảu t’ây,Sửa soạn quần áo vào túi
"Chặp căn chang háng, phuối lai tuyện","Gặp nhau giữa chợ, nói nhiều chuyện"
"Chẩu rườn pây đông, bấu mì cần dú","Chủ nhà đi rừng, không có người ở"
"Châư fù, bấu nẳm lăng","Nông nổi, không nghĩ gì"
chen pja khảu mỏ,Rán cá trong chảo
"cheng đin nà, bấu đây","Tranh giành ruộng đất, không tốt"
"Chếp hua lai, pải chin da","Đau đầu lắm, phải uống thuốc"
"Chết lẹo, au pây t’án","Chết rồi, mang đi chôn"
"Chi chai pây liêu, bấu vội","Thong thả đi chơi, không vội"
chỉ tay au cái pát,Chỉ tay lấy cái bát
chí nựa mu chin đây lai,Nướng thịt lợn ăn ngon lắm
chỉa khao au pây slon slư,Giấy trắng mang đi học chữ
"chích pây, bấu teo mà","Một mực đi, không quay về"
Chiếc bưởi nẩy van lai,Miếng bưởi này ngọt lắm
Chiêm ngòi tua vài bẻo,Ngắm nhìn con trâu béo
Chiên nẩy au pây lợp rườn,Chăn này mang đi lợp nhà
"Chiêng nèn, pải hết pẻng","Tháng giêng tết, phải làm bánh"
"Chiết pẻng, bấu chin lẹo","Thèm bánh, không ăn được"
"Chiệt giống lẹo, bấu còn","Tuyệt giống rồi, không còn"
Chiêu cần pây hết fiệc nà,Hô hào người đi làm việc đồng
Chiều lượn chang fạ slung,Chao lượn trên trời cao
"Chiểu lai, bấu pải phuối chăn","Xỏ lá nhiều, không nên nói thật"
"chìm ngòi, bấu chắc lăng","Thử xem, không biết gì"
"Mùa hè, chin Qua mát lai","Mùa hè, ăn dưa mát lắm"
Qua rườn pải au mạy chắc mà tẳng,Trụ nhà phải lấy cây chắc mà dựng
"Qua khao nẩy non, chin van","Dưa gang này non, ăn ngọt"
Quà nhả chang sluôn hẩư slâư,Cào cỏ trong vườn cho sạch
"Mèo bấu Quà, ma bấu khốp","Mèo không cào, chó không cắn"
"Quà vơ lai, bấu chắc au lăng","Quơ nhiều, không biết lấy gì"
"Quả pây háng, khỏi dương pi","Nhân tiện đi chợ, tôi thăm chị"
"Fiệc nẩy khỏ lai, khỏi hết bấu Quá",Sang sông đi thăm bà con
"Quá dai lẹo, khẩu bấu van","Việc này khó lắm, tôi làm không nổi"
"Quá dặn lẹo, bấu chin lẹo","Nguội đi rồi, cơm không ngon"
Quác là pền bệnh ngoài năng,"Đã rồi, không ăn nữa"
Quạc hết cái slửa khỏi,Bệnh da liễu là bệnh ngoài da
"Quai lai, bấu pải pền cần đây",Toạc hết cái áo tôi
"Quai choóc phuối lăng, ai bấu hí","Khôn lỏi lắm, không phải là người tốt"
Quải ma! Lăng mà pền pện nẩy?,"Khôn lỏi nói gì, ai cũng không lo"
Quái xào nựa vài chin đây lai,Cái quái gì! Sao mà thành thế này?
Quại au keng khảu mỏ,Xào tái thịt trâu ăn ngon lắm
Quan làng pây đón lùa,Xúc canh vào bát
Quản lý bản mường là fiệc chung,Người đại diện nhà trai đi đón dâu
Quạn lượn là t’iểng hát cúa cần Tày,Quản lý làng bản là việc chung
Quang nai hay dú chang đông,Hát lượn là tiếng hát của người Tày
"Quáng quả là nộc quý, pải slon giữ",Nai giác hay ở trong rừng
"Quảng lai, hết lăng bấu hết","Nói láo, nói không tốt"
Quạng nhả chang nà,"Rộng rãi, làm gì cũng không hết"
"Quạng lền khảu kha, pây bấu đảy",Phát cỏ ở ruộng
Quạo mu đông lai quá,"Dây vướng vào chân, đi không được"
Quát nặm khảu nà hẩư khấư,Húc lợn rừng nhiều quá
Quạt lồm chang mùa nóng,Gạt nước vào ruộng cho khô
"Quáy lai, bấu pải phuối",Quạt gió trong mùa nóng
"Quặc quặc chin lẩu, bấu đây","Trách nhiều, không nên nói"
"Quăm khẩu, bấu hẩư phuối","Liên tục uống rượu, không tốt"
Quẳn quẻo pây t’eo me,Quấn quýt đi theo mẹ
"Quắn chắn hết fiệc, bấu mjạp","Chắc chắn làm việc, không dối trá"
Quằng hai slâư lai,Quầng trăng sáng lắm
Quặng pết khảu lậu,Quây vịt vào chuồng
Quặp ám nựa to lai,Ngoạm miếng thịt to lắm
Quắt cái hang pây t’eo pi noọng,Vẫy cái đuôi đi theo bà con
Quân pải au pây t’án,Bồ quân phải mang đi chôn
"Quây lai, bấu ái pây","Xa lắm, không muốn đi"
"Quầy pền màu xám, bấu đây","Màu tro, không đẹp"
"Què kha, pây khỏ lai","Thọt chân, đi khó lắm"
Quẻ là mạy thom lai,Cây quế thơm lắm
"Quẹ chin, te pây dá","Chưa ăn, nó đi rồi"
"Quen biết lai, pây t’ầư bấu lao","Quen biết nhiều, đi đâu không sợ"
"Quén slon, quén hết, fiệc lăng bấu khỏ","Quen học, quen làm, việc gì cũng không khó"
Queng quý là nộc đây,Chim khuyên là chim hay
Quẻng cái côn pây t’o slấc,Quăng cái côn đi đánh giặc
"Quẹng rực, bấu mì cần","Vắng ngắt, không có người"
Quền võ pải hết siêng năng,Võ phải làm chăm chỉ
"Qui quỳ khảu kháu, chầu po me","Quỳ đầu gối, chầu bố mẹ"
Ra pùng dú tẩư ao,Bùn nhuyễn ở dưới ao
Rạ rạ khua lăng mà vùi lai?,Ha hả cười gì mà vui thế?
Te chin pja chào lẹo Rạc oóc hết,Nó ăn cá tanh rồi nôn ra hết
"Cần Rại lai, bấu pải pây gần","Người ác lắm, không nên đi gần"
"Rại ngòi quá, bấu ái ngòi","Chướng mắt quá, không muốn nhìn"
"T’iểng đàn Ràn lai, bấu đây","Tiếng đàn rè lắm, không hay"
Rạp khẩu quá coi hẩư slúc,Chần cơm qua cho chín
Lục slao Rat rạt tèo mà,Cô gái tanh tách nhảy về
"Ràu slim, bấu hết fiệc đảy","Sầu lòng, không làm việc được"
Pjạ nẩy Ray hết lẹo,Con dao này mẻ hết rồi
Slấy slon Rạy rạy hẩư lục,Thầy dạy dỗ luôn tay cho học trò
Rặc au nựa mạy au pây khai,Lấy nhựa cây sơn mang đi bán
Rặc rẹ là cái nách cúa cần,Nách là cái nách của người
Rằm mu au pây tổm cháo,Cám lợn mang đi nấu cháo
"Răm chén, bấu chin lai","Chén cơm, không ăn nhiều"
"Rặm dồn, cáy khăn khoái khoái","Gáy dồn, gà gáy nhanh nhanh"
Răn thúa hẩư mịn lẹo mới tổm,Nghiền đỗ cho mịn rồi mới nấu
Răng xao đang tơ chang rườn,Mạng nhện đang giăng tơ trong nhà
Rặp riều pây liêu dú háng,Dập dìu đi chơi ở chợ
Rặt cái lền hẩư mắn,Thắt cái dây cho chắc
Râm mạy nẩy au pây tẳng rườn,Cây rầm này mang đi dựng nhà
Rân ra pây dương hội Lồng tông,Rộn ràng đi xem hội Xuống đồng
"Rận tại, pện xe bấu pây","Gắng sức kéo, nhưng xe không đi"
Rẩu là mác đây cúa cần Tày,Quả vả là quả ngon của người Tày
Râư nà nẩy năm lai khẩu,Thửa ruộng này cấy nhiều lúa
"Rầy là mạy to, dú t’ềnh pù","Cây si là cây to, ở trên núi"
"Rậy khôn cáy, au pây pỉng","Rỉa lông gà, mang đi nướng"
Rẹc cái piếng phải nẩy pền slí tón,Rạch tấm vải này thành bốn đoạn
"Rèng đây, hết fiệc siêng năng","Khỏe mạnh, làm việc chăm chỉ"
Rèo cải au pây hang keng,Ngồng cải mang đi nấu canh
Rẹo bẫy nộc dú chang đông,Bẫy chim ở trong rừng
Rẹp hin nẩy to lai,Kẽ đá này to lắm
Rẹt rẹt phạ dên lai,Se se trời lạnh lắm
"Rềnh tứn pây, bấu ngòi lại","Vụt đứng dậy, không nhìn lại"
Rệnh nung cái slửa khát,Dùng hết sức mặc cái áo rách
"Rì dài lai, pây bấu hết","Dài lắm, đi không hết"
Rì roạt nả tua ma,Dài ngoẵng mặt con chó
Riệc lục mà chin khảu,Gọi con về ăn cơm
"Riên là mạy to, mì bjoóc đây","Xoan là cây to, có hoa đẹp"
"Riệt hết, bấu nghỉ ngơi","Ráo riết làm, không nghỉ ngơi"
Rìm ta mì lai nặm,Rìa sông có nhiều nước
Rìn nặm khảu mỏ hẩư têm,Rót nước vào nồi cho đầy
Rịu rịu toi me pây háng,Nằng nặc đòi mẹ đi chợ
Ro thổi lồm khảu tu,Thổi gió vào cửa
Rọ vài pây dú t’ầư?,Lối trâu đi ở đâu?
"Rọ lai, bấu pải phuối lặp","Rõ lắm, không phải nói lặp"
Rọa au cúa cái cúa cần,Vơ lấy của cải của người
Roạc hin nẩy to quá,Khe đá này to quá
Roạn nộc mừa rằng,Rủ chim về tổ
Roang khẩu sle khói ẩm,Hong thóc cho khỏi ẩm
Rao mạy khửn pài,Lao cây lên mái
Roọc vài au pây hảng,Mõ trâu mang đi chợ
Ròi kha vài chang nà,Vết chân trâu trong ruộng
Rọi au nựa mu pền xâu,Xâu thịt lợn thành xâu
Ròm cái fầy sle khỏi tắt,Ủ cái lửa cho khỏi tắt
Rỏm phjắc chin đây lai,Rau muối xổi ăn ngon lắm
Ròn fừn pền tón,Đốn củi thành đoạn
"Ron lai, bấu ái tinh","Kêu ca nhiều, không muốn nghe"
Roòng ti nòn hẩư ón,Lót chỗ nằm cho êm
Roọng riệc cần pây hết fiệc,Kêu gọi người đi làm việc
Rọt mỏ hẩư slâư,Vét nồi cho sạch
"Rộc xu lai, bấu phuối đảy","Chối tai quá, không nói được"
"Rổi! chếp lai, chếp lai!","Ôi! đau lắm, đau lắm!"
"Rồm đang phát, pải chin da","Xông thuốc, phải uống thuốc"
"Rộp sập, au pây t’án","Sập, mang đi chôn"
Rơi bjoóc tàn hết lẹo,Hoa tàn hết rồi
Rù pha nẩy to quá,Lỗ vách này to quá
Rụ biết Bấu Rụ pền slon,Không biết thì phải học
"Rụ hay Rụ đây, Rụ rại","Hay tốt, hay xấu"
"Rua rườn, pải lợp lại","Dột nhà, phải lợp lại"
Rum xăm au pây tổm,Túm rau sam mang đi nấu
"Run chồi mạy, bấu au pây bẻ","Chồi cây, không được đi bẻ"
"Rung đây, phạ bấu mì mẩy","Sáng đẹp, trời không có mây"
"Ruộc nòng nọc, dú chang ao","Nòng nọc, ở trong ao"
"Ruôm pổn căn, hết fiệc đây","Chung vốn với nhau, làm việc tốt"
Ruồng khẩu slúc vàng,Bông lúa chín vàng
"Ruyên đây, au pền fua mjề","Duyên tốt, lấy làm vợ chồng"
Rừ sao? Hết Rừ mới đây?,Sao? Làm sao mới tốt?
Rưm au pây lót chõ,Miếng lót mang đi lót chõ
"Rược hàng rào, pải lợp lại","Hàng rào, phải lợp lại"
Rươi cái phjoóc hẩư mỏng,Chẻ cái lạt cho mỏng
"Rườn lang, cúa cải lai","Nhà cửa, của cải nhiều"
"Rường fầy, chắng đây","Hồng lửa, mới đẹp"
"Rương lỏng, bấu chắc","Lỏng, không chắc"
"Rựp đăm, pải mừa rườn","Chập tối, phải về nhà"
"Rựt tứn pây, bấu ngòi lại","Bỗng đứng dậy, không nhìn lại"
Pác Hồ là Cần đây nhất chang lịch sử nước Việt Nam,Bác Hồ là người vĩ đại nhất trong lịch sử nước Việt Nam
"Đảng chao tàng hẩư dân tộc khỏi đảy độc lập, tự do","Đảng mở đường cho dân tộc tôi được độc lập, tự do"
"Bản khỏi dú cằn sông Lô, nặm luây sloong mùa","Làng tôi ở gần sông Lô, nước chảy hai mùa"
"Noọng slon slư Tày, pải chếp hết các bài tập slấy au hẩư","Em học chữ Tày, phải chép hết các bài tập thầy giáo giao cho"
"Pưa cón, cần Tày nung slửa chàm, t’eo đây nèm t’eo nếp","Ngày xưa, người Tày mặc áo chàm, theo đúng lề đúng nếp"
Ủy ban xã đang họp pàn fiệc xây rườn văn hóa,Ủy ban xã đang họp bàn việc xây nhà văn hóa
"Cần dân pải đoàn kết, chồm p’o slấc, giữ au quê hương","Người dân phải đoàn kết, chống giặc, giữ lấy quê hương"
Truyện Kiều cúa Nguyễn Du là tác phẩm văn học to lai,Truyện Kiều của Nguyễn Du là một tác phẩm văn học vĩ đại
"Chài báo nẩy hết fiệc chang bản, p’o mì lai cần yêu quý","Chàng trai này làm việc trong làng, nên có nhiều người yêu quý"
"Fạ Roọng chang pù, báo hiệu vằn phôn sắp tốc","Sấm vang trên núi, báo hiệu ngày mưa sắp rơi"
"Cần lười biếng, hết lăng bấu xong, pện mì lai lý do","Người lười biếng, làm gì cũng không xong, nhưng có nhiều lý do"
"Bjoóc phjắc phiền phông nả Đán, mjạc bặng rườn thơ","Hoa phặc phiền nở trên vách đá, đẹp như một bài thơ"
"Dương Tự Minh là vị tướng giỏi, mì công lao vạ nước","Dương Tự Minh là vị tướng giỏi, có công lao với đất nước"
